,loss,accuracy,val_loss,val_accuracy,lr
0,1.2706379890441895,0.6344524025917053,0.9536594152450562,0.748110830783844,0.001
1,0.5821986794471741,0.8775179386138916,0.5304149389266968,0.8954659700393677,0.001
2,0.3982188105583191,0.9259088039398193,0.47884348034858704,0.8916876316070557,0.001
3,0.31284505128860474,0.9416531324386597,0.37934866547584534,0.9238035082817078,0.001
4,0.26428139209747314,0.9479045867919922,0.3443363308906555,0.9275818467140198,0.001
5,0.2286631166934967,0.9559620022773743,0.33605796098709106,0.9256926774978638,0.001
6,0.21501116454601288,0.9573512673377991,0.3374965488910675,0.9420654773712158,0.001
7,0.1950627863407135,0.9620745778083801,0.27095934748649597,0.9502518773078918,0.001
8,0.18035179376602173,0.9659180641174316,0.3065659701824188,0.9433249235153198,0.001
9,0.16787146031856537,0.9676313996315002,0.2783817648887634,0.9489924311637878,0.001
10,0.15503551065921783,0.9715211987495422,0.29155540466308594,0.9433249235153198,0.001
11,0.1570909023284912,0.9681407809257507,0.26650992035865784,0.9439546465873718,0.001
12,0.1472100168466568,0.9720305800437927,0.2864922881126404,0.9489924311637878,0.001
13,0.14163777232170105,0.9730493426322937,0.27244019508361816,0.9496221542358398,0.001
14,0.13153599202632904,0.9761055707931519,0.30668774247169495,0.9452140927314758,0.001
15,0.1366804987192154,0.9749016165733337,0.28560110926628113,0.9546599388122559,0.001
16,0.12963610887527466,0.9750868082046509,0.3386409282684326,0.9489924311637878,0.001
17,0.12595157325267792,0.9768465161323547,0.251383900642395,0.9515113234519958,0.001
18,0.12562088668346405,0.9773558974266052,0.2824852466583252,0.9502518773078918,0.001
19,0.11736058443784714,0.9802269339561462,0.303017258644104,0.9540302157402039,0.001
20,0.11651141196489334,0.9806436896324158,0.27538931369781494,0.9496221542358398,0.001
21,0.11142852902412415,0.9815698266029358,0.2917640209197998,0.9540302157402039,0.001
22,0.10979257524013519,0.9815698266029358,0.3479965925216675,0.9508816003799438,0.001
23,0.10204852372407913,0.9837462306022644,0.2695721983909607,0.9552896618843079,0.001
24,0.10952751338481903,0.9810604453086853,0.2962666153907776,0.9483627080917358,0.001
25,0.10845642536878586,0.9813845753669739,0.2944908142089844,0.9483627080917358,0.001
26,0.10845599323511124,0.9817087054252625,0.30314990878105164,0.9515113234519958,0.001
27,0.10320407897233963,0.984070360660553,0.2987510561943054,0.9515113234519958,0.001
28,0.10237886756658554,0.9840241074562073,0.3171420097351074,0.9508816003799438,0.001
29,0.10491382330656052,0.9828200936317444,0.3125605583190918,0.9515113234519958,0.001
30,0.09831060469150543,0.9843482375144958,0.30409783124923706,0.9489924311637878,0.001
31,0.0972561165690422,0.9851817488670349,0.2878780961036682,0.9540302157402039,0.001
32,0.09495117515325546,0.985552191734314,0.32055363059043884,0.9483627080917358,0.001
33,0.09714368730783463,0.986015260219574,0.2976955771446228,0.9540302157402039,0.001
34,0.09072684496641159,0.9866635799407959,0.30500513315200806,0.9496221542358398,0.001
35,0.0933951884508133,0.9849502444267273,0.2708885371685028,0.9508816003799438,0.001
36,0.09320595115423203,0.9853670001029968,0.28671732544898987,0.9527707695960999,0.001
37,0.09267058223485947,0.9861078858375549,0.3344133794307709,0.9489924311637878,0.001
38,0.08087652176618576,0.9884695410728455,0.30886542797088623,0.9508816003799438,0.000100000005
39,0.08202087134122849,0.9877749681472778,0.3106336295604706,0.9521410465240479,0.000100000005
40,0.07245767116546631,0.989812433719635,0.30849313735961914,0.9540302157402039,0.000100000005
41,0.07466869801282883,0.9895346164703369,0.3110414743423462,0.9527707695960999,0.000100000005
42,0.07422790676355362,0.9895346164703369,0.30880752205848694,0.9546599388122559,0.000100000005
43,0.07191989570856094,0.9899976849555969,0.3091442286968231,0.9559193849563599,0.000100000005
44,0.07203559577465057,0.9900903105735779,0.31226956844329834,0.9559193849563599,0.000100000005
45,0.06964804977178574,0.9905533790588379,0.3130638897418976,0.9546599388122559,0.000100000005
46,0.06955970823764801,0.989905059337616,0.31294432282447815,0.9540302157402039,0.000100000005
47,0.06557510048151016,0.9914795160293579,0.3178284168243408,0.9552896618843079,0.000100000005
48,0.06873588263988495,0.9906923174858093,0.3121066391468048,0.9546599388122559,0.000100000005
49,0.06756015866994858,0.9905070662498474,0.3091355264186859,0.9571788311004639,0.000100000005
50,0.06623319536447525,0.9910627603530884,0.31690847873687744,0.9540302157402039,0.000100000005
51,0.06158759444952011,0.9920352101325989,0.3168110251426697,0.9552896618843079,0.000100000005
52,0.06461137533187866,0.9905996918678284,0.3220342993736267,0.9534004926681519,0.000100000005
53,0.06406816095113754,0.9912479519844055,0.3147287368774414,0.9552896618843079,0.000100000005
54,0.06267271935939789,0.9911090731620789,0.3275119960308075,0.9559193849563599,0.000100000005
55,0.06073889881372452,0.9913405776023865,0.32917723059654236,0.9546599388122559,0.000100000005
56,0.06188149005174637,0.991386890411377,0.32496315240859985,0.9515113234519958,0.000100000005
57,0.062444593757390976,0.991294264793396,0.31914371252059937,0.9534004926681519,0.000100000005
58,0.059025079011917114,0.991757333278656,0.3211122155189514,0.9527707695960999,1.0000001e-05
59,0.05916754528880119,0.9922667145729065,0.32142797112464905,0.9527707695960999,1.0000001e-05
60,0.06026459485292435,0.991294264793396,0.3213954269886017,0.9527707695960999,1.0000001e-05
61,0.06089545413851738,0.991386890411377,0.32380369305610657,0.9540302157402039,1.0000001e-05
62,0.06040751188993454,0.9911553859710693,0.32387575507164,0.9527707695960999,1.0000001e-05
63,0.059122540056705475,0.9915721416473389,0.32421132922172546,0.9540302157402039,1.0000001e-05
64,0.06307137757539749,0.9910164475440979,0.32488545775413513,0.9540302157402039,1.0000001e-05
65,0.06106685847043991,0.9910164475440979,0.32370999455451965,0.9534004926681519,1.0000001e-05
66,0.060873907059431076,0.9914332032203674,0.3245207667350769,0.9534004926681519,1.0000001e-05
67,0.06161827966570854,0.9910627603530884,0.3251020014286041,0.9534004926681519,1.0000001e-05
68,0.06198261305689812,0.9905996918678284,0.3251546025276184,0.9521410465240479,1.0000001e-05
69,0.058039579540491104,0.9924982786178589,0.3256770074367523,0.9527707695960999,1.0000001e-05
70,0.06105770543217659,0.9909238219261169,0.3257204294204712,0.9521410465240479,1.0000001e-05
71,0.059315793216228485,0.9915721416473389,0.3268987238407135,0.9521410465240479,1.0000001e-05
