,loss,accuracy,val_loss,val_accuracy
121,0.06189955398440361,0.9903936982154846,0.4412917494773865,0.9483627080917358
122,0.061866261065006256,0.9900787472724915,0.3927620053291321,0.9471032619476318
123,0.07043702900409698,0.9885039329528809,0.3574124574661255,0.9452140927314758
124,0.0679403617978096,0.9889763593673706,0.37661582231521606,0.9471032619476318
125,0.06685905158519745,0.988818883895874,0.35555341839790344,0.9426952004432678
126,0.06377886235713959,0.990236222743988,0.42317527532577515,0.9477329850196838
127,0.06814975291490555,0.9885039329528809,0.3582628667354584,0.9489924311637878
128,0.06318588554859161,0.9905511736869812,0.35273295640945435,0.9489924311637878
129,0.06246272847056389,0.990236222743988,0.3171170949935913,0.9496221542358398
130,0.06670711934566498,0.9883464574813843,0.33388853073120117,0.9471032619476318
131,0.06647542864084244,0.9894488453865051,0.3915572464466095,0.9471032619476318
132,0.06525450199842453,0.9905511736869812,0.3684254586696625,0.9458438158035278
133,0.06274132430553436,0.9889763593673706,0.3960539698600769,0.9483627080917358
134,0.061735283583402634,0.9897637963294983,0.37398722767829895,0.9471032619476318
135,0.06086961179971695,0.991023600101471,0.37239500880241394,0.9458438158035278
136,0.0616595596075058,0.991023600101471,0.3843105435371399,0.9496221542358398
137,0.05860055983066559,0.9903936982154846,0.357228547334671,0.9527707695960999
138,0.059414658695459366,0.9905511736869812,0.374971479177475,0.9439546465873718
139,0.06302890926599503,0.990236222743988,0.38204947113990784,0.9496221542358398
140,0.06470105051994324,0.9897637963294983,0.37144598364830017,0.9458438158035278
141,0.057541754096746445,0.9907086491584778,0.4201728105545044,0.9471032619476318
142,0.060406990349292755,0.990236222743988,0.3741159439086914,0.9489924311637878
143,0.06430855393409729,0.9897637963294983,0.4142092168331146,0.9471032619476318
144,0.05761519446969032,0.991023600101471,0.3770272731781006,0.9496221542358398
145,0.06593094766139984,0.9880315065383911,0.32465311884880066,0.9483627080917358
146,0.06389972567558289,0.9894488453865051,0.34894195199012756,0.9433249235153198
147,0.06577193737030029,0.9894488453865051,0.32467809319496155,0.9445843696594238
148,0.0598611906170845,0.9908661246299744,0.4339582324028015,0.9471032619476318
149,0.05882687121629715,0.9911810755729675,0.37332555651664734,0.9452140927314758
150,0.06067424640059471,0.9907086491584778,0.4522765278816223,0.9471032619476318
151,0.06349880248308182,0.9900787472724915,0.36647382378578186,0.9483627080917358
152,0.06024584174156189,0.9897637963294983,0.3726790249347687,0.9483627080917358
153,0.06268451362848282,0.9905511736869812,0.4499155282974243,0.9471032619476318
154,0.062485575675964355,0.9899212718009949,0.35223016142845154,0.9464735388755798
155,0.05810565501451492,0.9908661246299744,0.3802030086517334,0.9483627080917358
156,0.06127543747425079,0.9886614084243774,0.4137331247329712,0.9471032619476318
157,0.06038570776581764,0.9896063208580017,0.4108960032463074,0.9452140927314758
158,0.0600699782371521,0.9903936982154846,0.4046260416507721,0.9445843696594238
159,0.05617540329694748,0.9911810755729675,0.39719924330711365,0.9433249235153198
160,0.05947262421250343,0.9897637963294983,0.3702613115310669,0.9433249235153198
161,0.05808229371905327,0.9899212718009949,0.44190993905067444,0.9439546465873718
162,0.060874637216329575,0.9899212718009949,0.4470771253108978,0.9464735388755798
163,0.05618494376540184,0.990236222743988,0.3997362554073334,0.9439546465873718
164,0.05862995237112045,0.9911810755729675,0.41096049547195435,0.9458438158035278
165,0.05273805558681488,0.9911810755729675,0.4067385792732239,0.9408060312271118
166,0.0626225396990776,0.990236222743988,0.3946285545825958,0.9471032619476318
167,0.05403899401426315,0.9911810755729675,0.4569956064224243,0.9464735388755798
168,0.06687711179256439,0.98740154504776,0.379384309053421,0.9408060312271118
169,0.05770977959036827,0.991023600101471,0.4343299865722656,0.9464735388755798
170,0.05584634467959404,0.9913386106491089,0.468325674533844,0.9395465850830078
171,0.06030428037047386,0.9899212718009949,0.3663216829299927,0.9483627080917358
172,0.05954533442854881,0.9899212718009949,0.3577940762042999,0.9477329850196838
173,0.06102555990219116,0.990236222743988,0.3883531987667084,0.9489924311637878
174,0.06138743832707405,0.9897637963294983,0.40014222264289856,0.9483627080917358
175,0.055159859359264374,0.9911810755729675,0.36992308497428894,0.9426952004432678
176,0.05503397434949875,0.991023600101471,0.41384637355804443,0.9464735388755798
177,0.05541306734085083,0.9914960861206055,0.3980776071548462,0.9452140927314758
178,0.05634573474526405,0.9905511736869812,0.42438212037086487,0.9445843696594238
179,0.059639714658260345,0.9892913103103638,0.36977964639663696,0.9445843696594238
180,0.05718708783388138,0.9907086491584778,0.37655365467071533,0.9452140927314758
181,0.05309487134218216,0.9908661246299744,0.36387115716934204,0.9452140927314758
182,0.05334819108247757,0.9921259880065918,0.3445693552494049,0.9433249235153198
183,0.05595365911722183,0.9899212718009949,0.3473811745643616,0.9458438158035278
184,0.05310819298028946,0.991653561592102,0.3982553482055664,0.9452140927314758
185,0.05378706753253937,0.9919685125350952,0.36969295144081116,0.9426952004432678
186,0.04911889135837555,0.9914960861206055,0.3663479685783386,0.9483627080917358
187,0.049420520663261414,0.9921259880065918,0.3654492199420929,0.9458438158035278
188,0.05126126855611801,0.9911810755729675,0.37226682901382446,0.9433249235153198
189,0.04922555014491081,0.9927558898925781,0.39345037937164307,0.9414357542991638
190,0.052110716700553894,0.9905511736869812,0.41026532649993896,0.9408060312271118
191,0.051171451807022095,0.9911810755729675,0.40309247374534607,0.9433249235153198
192,0.050895221531391144,0.9918110370635986,0.4117332100868225,0.9452140927314758
193,0.04931420460343361,0.9918110370635986,0.3744315803050995,0.9439546465873718
194,0.05522353947162628,0.991653561592102,0.4130918085575104,0.9445843696594238
