,loss,accuracy,val_loss,val_accuracy,lr
0,1.5892301797866821,0.654488205909729,1.3271865844726562,0.6756926774978638,0.001
1,1.204924464225769,0.6803149580955505,1.0862997770309448,0.6756926774978638,0.001
2,0.9409146904945374,0.7439370155334473,0.7906990051269531,0.8104534149169922,0.001
3,0.7122043371200562,0.834645688533783,0.6140998601913452,0.8646095991134644,0.001
4,0.5937047600746155,0.8585826754570007,0.5205521583557129,0.8809823393821716,0.001
5,0.5140650868415833,0.8685039281845093,0.48099738359451294,0.8797228932380676,0.001
6,0.4461398124694824,0.8889763951301575,0.4121159613132477,0.9118387699127197,0.001
7,0.3911781311035156,0.9163779616355896,0.37854549288749695,0.9282115697860718,0.001
8,0.3524857759475708,0.9233070611953735,0.3565137982368469,0.9263224005699158,0.001
9,0.31002750992774963,0.9343307018280029,0.3350553810596466,0.9319899082183838,0.001
10,0.2962241768836975,0.9373228549957275,0.3347160518169403,0.9363979697227478,0.001
11,0.2845541834831238,0.9384251832962036,0.3384380340576172,0.9307304620742798,0.001
12,0.2627265453338623,0.9453543424606323,0.3015851676464081,0.9395465850830078,0.001
13,0.22055275738239288,0.9552755951881409,0.3041634261608124,0.9414357542991638,0.001
14,0.21219870448112488,0.9588976502418518,0.29106953740119934,0.9496221542358398,0.001
15,0.18916410207748413,0.9648818969726562,0.2830716073513031,0.9452140927314758,0.001
16,0.1965334266424179,0.9628346562385559,0.2752794325351715,0.9458438158035278,0.001
17,0.18214625120162964,0.9648818969726562,0.27055084705352783,0.9508816003799438,0.001
18,0.171370267868042,0.9694488048553467,0.28396153450012207,0.9502518773078918,0.001
19,0.15231403708457947,0.975118100643158,0.28459879755973816,0.9527707695960999,0.001
20,0.16290941834449768,0.9700787663459778,0.2689451277256012,0.9534004926681519,0.001
21,0.16049811244010925,0.9708661437034607,0.28024640679359436,0.9515113234519958,0.001
22,0.14830200374126434,0.9738582968711853,0.28802165389060974,0.9540302157402039,0.001
23,0.14306344091892242,0.9738582968711853,0.27721861004829407,0.9590680003166199,0.001
24,0.14214134216308594,0.9746456742286682,0.29799309372901917,0.9521410465240479,0.001
25,0.1427038311958313,0.9741732478141785,0.2793351709842682,0.9546599388122559,0.001
26,0.12955059111118317,0.9790551066398621,0.31323888897895813,0.9464735388755798,0.001
27,0.11750692129135132,0.9820472598075867,0.3025266230106354,0.9515113234519958,0.001
28,0.12295681238174438,0.9820472598075867,0.31807172298431396,0.9546599388122559,0.001
29,0.12690867483615875,0.9755905270576477,0.29719606041908264,0.9534004926681519,0.001
30,0.12210611999034882,0.9798425436019897,0.29673391580581665,0.9552896618843079,0.001
31,0.11360924690961838,0.9818897843360901,0.2967401146888733,0.9540302157402039,0.001
32,0.10710154473781586,0.9834645390510559,0.31615298986434937,0.9559193849563599,0.001
33,0.10984458774328232,0.9823622107505798,0.31025782227516174,0.9521410465240479,0.001
34,0.1062919944524765,0.9834645390510559,0.2972833216190338,0.9546599388122559,0.001
35,0.10413188487291336,0.9831495881080627,0.3020748198032379,0.9565491080284119,0.001
36,0.09928454458713531,0.9861417412757874,0.31084969639778137,0.9508816003799438,0.001
37,0.09708765894174576,0.9851968288421631,0.2942192852497101,0.9521410465240479,0.001
38,0.09898170083761215,0.9836220741271973,0.30154481530189514,0.9534004926681519,0.001
39,0.10114195197820663,0.9851968288421631,0.3116026222705841,0.9527707695960999,0.001
40,0.09443933516740799,0.9858267903327942,0.2735707461833954,0.9546599388122559,0.001
41,0.09260141104459763,0.9862992167472839,0.2719883620738983,0.9552896618843079,0.000100000005
42,0.083625927567482,0.9889763593673706,0.29077398777008057,0.9552896618843079,0.000100000005
43,0.07989133149385452,0.9899212718009949,0.2890293300151825,0.9584382772445679,0.000100000005
44,0.08070874959230423,0.9892913103103638,0.2962234914302826,0.9527707695960999,0.000100000005
