,loss,accuracy,val_loss,val_accuracy,lr
0,1.6791574954986572,0.6182677149772644,0.8504441380500793,0.6863979697227478,0.001
1,0.8039926886558533,0.6855118274688721,0.7201089859008789,0.7222921848297119,0.001
2,0.6830839514732361,0.725669264793396,0.637989342212677,0.7934508919715881,0.001
3,0.6208151578903198,0.7560629844665527,0.5715160965919495,0.8066750764846802,0.001
4,0.553796112537384,0.7795275449752808,0.5582407712936401,0.8255667686462402,0.001
5,0.5242029428482056,0.7962204813957214,0.487196683883667,0.8274559378623962,0.001
6,0.46911802887916565,0.8182677030563354,0.45319557189941406,0.8431990146636963,0.001
7,0.42810457944869995,0.8286614418029785,0.42886078357696533,0.8520151376724243,0.001
8,0.42108017206192017,0.8344882130622864,0.5125173330307007,0.8198992609977722,0.001
9,0.39615607261657715,0.8412598371505737,0.41033831238746643,0.8532745838165283,0.001
10,0.36281827092170715,0.8499212861061096,0.40777450799942017,0.8513854146003723,0.001
11,0.35207173228263855,0.8491338491439819,0.374894380569458,0.8583123683929443,0.001
12,0.3181906044483185,0.8631495833396912,0.3747478723526001,0.8715365529060364,0.001
13,0.311886191368103,0.8623622059822083,0.36261388659477234,0.8652393221855164,0.001
14,0.30824729800224304,0.8707086443901062,0.35134318470954895,0.8740554451942444,0.001
15,0.270313024520874,0.8799999952316284,0.3527544140815735,0.8998740315437317,0.001
16,0.2609279751777649,0.8866141438484192,0.3449466824531555,0.9005037546157837,0.001
17,0.2639756202697754,0.8820472359657288,0.31988105177879333,0.9099496006965637,0.001
18,0.23518425226211548,0.8987401723861694,0.31089702248573303,0.9105793237686157,0.001
19,0.2232755571603775,0.8996850252151489,0.33959951996803284,0.9086901545524597,0.001
20,0.24435997009277344,0.8907086849212646,0.3392329812049866,0.9099496006965637,0.001
21,0.2241513580083847,0.9048818945884705,0.3093169927597046,0.9156171083450317,0.001
22,0.22130724787712097,0.9075590372085571,0.32330211997032166,0.9193954467773438,0.001
23,0.20013408362865448,0.9129133820533752,0.3493898808956146,0.9149873852729797,0.001
24,0.21694129705429077,0.9070866107940674,0.3334009349346161,0.9068009853363037,0.001
25,0.2079317420721054,0.9127559065818787,0.3159092962741852,0.9206548929214478,0.001
26,0.18878045678138733,0.9255118370056152,0.31103479862213135,0.9244332313537598,0.001
27,0.17661672830581665,0.9305511713027954,0.3138406574726105,0.9301007390022278,0.001
28,0.19082652032375336,0.923149585723877,0.31004926562309265,0.9238035082817078,0.001
29,0.19958747923374176,0.9190551042556763,0.3230782747268677,0.9219143390655518,0.001
30,0.20212730765342712,0.9215748310089111,0.29763147234916687,0.9231737852096558,0.001
31,0.1732577532529831,0.9340157508850098,0.30736929178237915,0.9244332313537598,0.001
32,0.17685896158218384,0.9311810731887817,0.3558097779750824,0.9200251698493958,0.001
33,0.1697072982788086,0.9388976097106934,0.3083394169807434,0.9193954467773438,0.001
34,0.19864843785762787,0.9280315041542053,0.3204406499862671,0.9124684929847717,0.001
35,0.1719764620065689,0.9344881772994995,0.30007845163345337,0.9301007390022278,0.001
36,0.14565016329288483,0.9474015831947327,0.31857365369796753,0.9269521236419678,0.001
37,0.13828778266906738,0.9475590586662292,0.30769097805023193,0.9250629544258118,0.001
38,0.13847553730010986,0.9546456933021545,0.34242090582847595,0.9156171083450317,0.001
39,0.1497565060853958,0.9510236382484436,0.3334195017814636,0.9238035082817078,0.001
40,0.13624688982963562,0.9549606442451477,0.328838586807251,0.9244332313537598,0.001
41,0.1306646466255188,0.9554330706596375,0.3692744970321655,0.9225440621376038,0.001
