,loss,accuracy,val_loss,val_accuracy,lr
0,1.0332359075546265,0.6529133915901184,0.8567215800285339,0.6756926774978638,0.001
1,0.7544541358947754,0.680157482624054,0.7269976735115051,0.6756926774978638,0.001
2,0.6382891535758972,0.7251968383789062,0.6012623310089111,0.7739294767379761,0.001
3,0.5231674313545227,0.802519679069519,0.4864864647388458,0.8148614764213562,0.001
4,0.4394756853580475,0.8321259617805481,0.43975725769996643,0.8413098454475403,0.001
5,0.3900347948074341,0.8423622250556946,0.3968203067779541,0.8639798760414124,0.001
6,0.3510642945766449,0.8600000143051147,0.35863444209098816,0.8709068298339844,0.001
7,0.32138311862945557,0.8735433220863342,0.35048481822013855,0.8860201239585876,0.001
8,0.29428741335868835,0.8897637724876404,0.3193437457084656,0.8923173546791077,0.001
9,0.26826122403144836,0.9012598395347595,0.3088603913784027,0.9023929238319397,0.001
10,0.2613971531391144,0.9020472168922424,0.304551362991333,0.9030226469039917,0.001
11,0.251780241727829,0.9070866107940674,0.2987346351146698,0.8916876316070557,0.001
12,0.24361535906791687,0.9047244191169739,0.29557207226753235,0.9023929238319397,0.001
13,0.22035063803195953,0.919842541217804,0.2674732506275177,0.9168765544891357,0.001
14,0.21077819168567657,0.9239370226860046,0.2753407061100006,0.9118387699127197,0.001
15,0.20128567516803741,0.9251968264579773,0.25763824582099915,0.9219143390655518,0.001
16,0.1813475787639618,0.93354332447052,0.25570639967918396,0.9212846159934998,0.001
17,0.18823784589767456,0.9330708384513855,0.2653869390487671,0.9231737852096558,0.001
18,0.16423743963241577,0.940472424030304,0.24401900172233582,0.9282115697860718,0.001
19,0.15830154716968536,0.941889762878418,0.24023441970348358,0.9244332313537598,0.001
20,0.144197478890419,0.9513385891914368,0.2608606815338135,0.9301007390022278,0.001
21,0.13980872929096222,0.950866162776947,0.2460242062807083,0.9376574158668518,0.001
22,0.14657330513000488,0.9474015831947327,0.23277217149734497,0.9351385235786438,0.001
23,0.1337950974702835,0.954488217830658,0.24580536782741547,0.9351385235786438,0.001
24,0.12150770425796509,0.9573228359222412,0.24808190762996674,0.9357682466506958,0.001
25,0.12690432369709015,0.9574803113937378,0.22808082401752472,0.9370276927947998,0.001
26,0.11581374704837799,0.9593700766563416,0.2684594392776489,0.9319899082183838,0.001
27,0.11383708566427231,0.9598425030708313,0.23643936216831207,0.9408060312271118,0.001
28,0.10752294212579727,0.9644094705581665,0.22440867125988007,0.9382871389389038,0.001
29,0.11564921587705612,0.9611023664474487,0.2573947012424469,0.9376574158668518,0.001
30,0.10069926828145981,0.96677166223526,0.25254392623901367,0.9401763081550598,0.001
31,0.10341184586286545,0.9650393724441528,0.24387839436531067,0.9382871389389038,0.001
32,0.09598783403635025,0.9677165150642395,0.27311426401138306,0.9357682466506958,0.001
33,0.10313750803470612,0.9661417603492737,0.24699725210666656,0.9445843696594238,0.001
34,0.09369425475597382,0.9683464765548706,0.23887105286121368,0.9420654773712158,0.001
35,0.08397795259952545,0.9700787663459778,0.24236418306827545,0.9401763081550598,0.001
36,0.09353286027908325,0.9707086682319641,0.24744822084903717,0.9382871389389038,0.001
37,0.08648326247930527,0.974330723285675,0.23516952991485596,0.9445843696594238,0.001
38,0.08213074505329132,0.9700787663459778,0.27620378136634827,0.9382871389389038,0.001
39,0.07907045632600784,0.972913384437561,0.27175670862197876,0.9395465850830078,0.001
40,0.08662576228380203,0.9725984334945679,0.24136127531528473,0.9401763081550598,0.001
41,0.0764666199684143,0.9732283353805542,0.2659667730331421,0.9420654773712158,0.001
42,0.07300624251365662,0.9752755761146545,0.27471429109573364,0.9426952004432678,0.001
43,0.0794496089220047,0.973700761795044,0.28590935468673706,0.9433249235153198,0.001
44,0.07261715084314346,0.9757480025291443,0.24371564388275146,0.9452140927314758,0.001
45,0.08484171330928802,0.972913384437561,0.3174976408481598,0.9382871389389038,0.001
46,0.0738779604434967,0.9744881987571716,0.3400718569755554,0.9370276927947998,0.001
47,0.07078374177217484,0.9760630130767822,0.2923354506492615,0.9458438158035278,0.001
48,0.07115662097930908,0.9763779640197754,0.3325497508049011,0.9420654773712158,0.001
49,0.06530679017305374,0.9788976311683655,0.30887091159820557,0.9445843696594238,0.0005
50,0.05947202071547508,0.9815747737884521,0.31594139337539673,0.9471032619476318,0.0005
51,0.058727771043777466,0.9795275330543518,0.3179290294647217,0.9420654773712158,0.0005
52,0.06324885040521622,0.9782677292823792,0.3186507821083069,0.9445843696594238,0.0005
53,0.057273685932159424,0.9818897843360901,0.291023850440979,0.9502518773078918,0.0005
54,0.05486598238348961,0.9804724454879761,0.30768755078315735,0.9458438158035278,0.0005
55,0.05081043019890785,0.984094500541687,0.31916195154190063,0.9471032619476318,0.0005
56,0.04710638150572777,0.9842519760131836,0.31896692514419556,0.9489924311637878,0.0005
57,0.050923172384500504,0.9834645390510559,0.3567497134208679,0.9477329850196838,0.0005
58,0.04790554195642471,0.9844094514846802,0.3285069763660431,0.9489924311637878,0.0005
59,0.048257987946271896,0.9842519760131836,0.34453269839286804,0.9458438158035278,0.0005
60,0.052859317511320114,0.9829921126365662,0.31303301453590393,0.9496221542358398,0.0005
61,0.04796644300222397,0.9842519760131836,0.36465808749198914,0.9439546465873718,0.0005
62,0.04635190591216087,0.9839370250701904,0.33021876215934753,0.9515113234519958,0.0005
63,0.04273831471800804,0.9862992167472839,0.34251779317855835,0.9496221542358398,0.0005
64,0.038830697536468506,0.9875590801239014,0.3785880506038666,0.9489924311637878,0.0005
